# index, id, name, city, country, IATA/FAA, ICAO, latitude, longitude, altitude, timezone, DST, _pos
1663,3387,Ningbo Lishe International Airport,Ninbo,China,NGB,ZSNB,29.82670021057129,121.46199798583984,13,8.0,U,"array([6.09152916, 1.23305961])"
1664,3388,Nanjing Lukou Airport,Nanjing,China,NKG,ZSNJ,31.742000579833984,118.86199951171875,49,8.0,U,"array([6.08799245, 1.23679804])"
1665,3389,Hefei Luogang International Airport,Hefei,China,HFE,ZSOF,31.780000686645508,117.2979965209961,108,8.0,U,"array([6.08514327, 1.2323504 ])"
1666,3390,Liuting Airport,Qingdao,China,TAO,ZSQD,36.2661018372,120.374000549,33,8.0,U,"array([6.09537922, 1.22874359])"
1667,3391,Shanghai Hongqiao International Airport,Shanghai,China,SHA,ZSSS,31.197900772094727,121.33599853515625,10,8.0,U,"array([6.10762303, 1.24360234])"
1668,3392,Yantai Laishan Airport,Yantai,China,YNT,ZSYT,37.40169906616211,121.37200164794922,59,8.0,U,"array([6.08460476, 1.22610543])"
1669,3393,Chongqing Jiangbei International Airport,Chongqing,China,CKG,ZUCK,29.719200134277344,106.64199829101562,1365,8.0,U,"array([6.09711044, 1.25097947])"
1670,3394,Longdongbao Airport,Guiyang,China,KWE,ZUGY,26.53849983215332,106.8010025024414,3736,8.0,U,"array([6.10849133, 1.24873339])"
1671,3395,Chengdu Shuangliu International Airport,Chengdu,China,CTU,ZUUU,30.578500747680664,103.9469985961914,1625,8.0,U,"array([6.09015092, 1.25549125])"
1672,3396,Xichang Qingshan Airport,Xichang,China,XIC,ZUXC,27.989099502563477,102.18399810791016,5112,8.0,U,"array([6.12887938, 1.30012346])"
1673,3397,Kashgar Airport,Kashi,China,KHG,ZWSH,39.5429000854,76.0199966431,4529,8.0,U,"array([6.09831679, 1.29895856])"
1674,3398,Hotan Airport,Hotan,China,HTN,ZWTN,37.03850173950195,79.86489868164062,4672,8.0,U,"array([6.06307641, 1.3155711 ])"
1675,3399,Ürümqi Diwopu International Airport,Urumqi,China,URC,ZWWW,43.907100677490234,87.47419738769531,2125,8.0,U,"array([6.06559713, 1.27203059])"
1676,3400,Taiping Airport,Harbin,China,HRB,ZYHB,45.6234016418457,126.25,457,8.0,U,"array([6.09348227, 1.25411398])"
1677,3402,Mudanjiang Hailang International Airport,Mudanjiang,China,MDG,ZYMD,44.5241012573,129.569000244,883,8.0,U,"array([6.08882605, 1.19225399])"
1678,3404,Zhoushuizi Airport,Dalian,China,DLC,ZYTL,38.9656982421875,121.53900146484375,107,8.0,U,"array([6.10206805, 1.22773626])"
1679,3406,Shanghai Pudong International Airport,Shanghai,China,PVG,ZSPD,31.143400192260742,121.80500030517578,13,8.0,U,"array([6.0827533 , 1.21691821])"
1680,3408,Sultan Abdul Aziz Shah International Airport,Kuala Lumpur,Malaysia,SZB,WMSA,3.130579948425293,101.54900360107422,90,8.0,N,"array([6.10315907, 1.34691189])"
1681,3409,Noto Airport,Wajima,Japan,NTQ,RJNW,37.2930984497,136.962005615,718,9.0,U,"array([6.24305616, 1.19509587])"
1682,3410,Borg El Arab International Airport,Alexandria,Egypt,HBE,HEBA,30.917699813842773,29.696399688720703,177,2.0,U,"array([5.98476907, 1.23192936])"
1683,3411,Barter Island LRRS Airport,Barter Island,United States,BTI,PABA,70.1340026855,-143.582000732,2,-9.0,A,"array([6.45218546, 1.01784453])"
1684,3413,Cape Lisburne LRRS Airport,Cape Lisburne,United States,LUR,PALU,68.87509918,-166.1100006,16,-9.0,A,"array([6.58912869, 0.96235497])"
1685,3414,Point Lay LRRS Airport,Point Lay,United States,PIZ,PPIZ,69.73290253,-163.0050049,22,-9.0,A,"array([6.47299577, 1.00249861])"
1686,3415,Hilo International Airport,Hilo,United States,ITO,PHTO,19.721399307250977,-155.04800415039062,38,-10.0,N,"array([6.16689836, 1.16291712])"
1687,3417,Bettles Airport,Bettles,United States,BTT,PABT,66.91390228,-151.529007,647,-9.0,A,"array([6.43402813, 1.08103453])"
1688,3420,Fort Yukon Airport,Fort Yukon,United States,FYU,PFYU,66.57150268554688,-145.25,433,-9.0,A,"array([6.44789185, 1.05413198])"
1689,3423,Tatalina LRRS Airport,Tatalina,United States,TLJ,PATL,62.894401550299996,-155.977005005,964,-9.0,A,"array([6.34917902, 0.85904987])"
1690,3426,St Paul Island Airport,St. Paul Island,United States,SNP,PASN,57.167301177978516,-170.22000122070312,63,-9.0,A,"array([6.31434252, 1.01112363])"
1691,3428,St George Airport,Point Barrow,United States,STG,PAPB,56.578300476100004,-169.662002563,125,-9.0,A,"array([6.3180146 , 1.02485253])"
1692,3429,Iliamna Airport,Iliamna,United States,ILI,PAIL,59.75439835,-154.9109955,192,-9.0,A,"array([6.33530074, 0.98882545])"
1693,3430,Platinum Airport,Port Moller,United States,PTU,PAPM,59.01139831542969,-161.82000732421875,15,-9.0,A,"array([6.49897711, 0.80850777])"
1694,3437,Fort Smith Regional Airport,Fort Smith,United States,FSM,KFSM,35.33660125732422,-94.36740112304688,469,-6.0,A,"array([6.0955705 , 1.04256313])"
1695,3442,Grand Forks International Airport,Grand Forks,United States,GFK,KGFK,47.949299,-97.176102,845,-6.0,A,"array([6.15950174, 1.03263288])"
1696,3445,Hana Airport,Hana,United States,HNM,PHHN,20.79560089111328,-156.01400756835938,78,-10.0,A,"array([6.25968146, 1.11528506])"
1697,3446,Ernest A. Love Field,Prescott,United States,PRC,KPRC,34.65449905,-112.4199982,5045,-7.0,A,"array([6.21496139, 1.12103954])"
1698,3447,Trenton Mercer Airport,Trenton,United States,TTN,KTTN,40.27669906616211,-74.8134994506836,213,-5.0,A,"array([6.0860832, 1.058566 ])"
1699,3448,General Edward Lawrence Logan International Airport,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20,-5.0,A,"array([6.03887369, 1.10189149])"
1700,3453,Metropolitan Oakland International Airport,Oakland,United States,OAK,KOAK,37.721298,-122.221001,9,-8.0,A,"array([6.09677412, 1.13355789])"
1701,3454,Eppley Airfield,Omaha,United States,OMA,KOMA,41.3032,-95.894096,984,-6.0,A,"array([6.07462597, 1.11489199])"
1702,3456,Kahului Airport,Kahului,United States,OGG,PHOG,20.8986,-156.429993,54,-10.0,N,"array([6.13124292, 1.13314724])"
1703,3457,Wichita Eisenhower National Airport,Wichita,United States,ICT,KICT,37.649899,-97.433098,1333,-6.0,A,"array([6.09951124, 1.10875313])"
1704,3458,Kansas City International Airport,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6.0,A,"array([6.08075579, 1.09537021])"
1705,3459,Dane County Regional Truax Field,Madison,United States,MSN,KMSN,43.13990020751953,-89.3375015258789,887,-6.0,A,"array([6.08842042, 1.10089553])"
1706,3460,Dillingham Airport,Dillingham,United States,DLG,PADL,59.04470062,-158.5050049,81,-9.0,A,"array([6.31646085, 0.98240773])"
1707,3461,Boone County Airport,Harrison,United States,HRO,KHRO,36.26150131225586,-93.15470123291016,1365,-6.0,A,"array([6.14386975, 1.01738113])"
1708,3462,Phoenix Sky Harbor International Airport,Phoenix,United States,PHX,KPHX,33.43429946899414,-112.01200103759766,1135,-7.0,N,"array([6.09137128, 1.10726935])"
1709,3463,Bangor International Airport,Bangor,United States,BGR,KBGR,44.80739974975586,-68.8281021118164,192,-5.0,A,"array([6.06938817, 1.05181213])"
1710,3465,East Texas Regional Airport,Longview,United States,GGG,KGGG,32.38399887084961,-94.71150207519531,365,-6.0,A,"array([6.15394004, 1.07123868])"
1711,3467,Spokane International Airport,Spokane,United States,GEG,KGEG,47.61989974975586,-117.53399658203125,2376,-8.0,A,"array([6.12914206, 1.1130683 ])"
1712,3469,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.61899948120117,-122.375,13,-8.0,A,"array([6.07658779, 1.14529469])"
1713,3472,Gainesville Regional Airport,Gainesville,United States,GNV,KGNV,29.6900997162,-82.2717971802,152,-5.0,A,"array([6.04331719, 1.05786819])"
1714,3473,Memphis International Airport,Memphis,United States,MEM,KMEM,35.04240036010742,-89.97669982910156,341,-6.0,A,"array([6.07944093, 1.08089926])"
1715,3484,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125,-8.0,A,"array([6.08623892, 1.13815124])"
1716,3486,Cleveland Hopkins International Airport,Cleveland,United States,CLE,KCLE,41.4117012024,-81.8498001099,791,-5.0,A,"array([6.0671325 , 1.07468631])"
1717,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,KCVG,39.0488014221,-84.6678009033,896,-5.0,A,"array([6.06304041, 1.09751324])"
1718,3491,Huron Regional Airport,Huron,United States,HON,KHON,44.38520050048828,-98.22850036621094,1289,-6.0,A,"array([6.23728767, 0.98388736])"
1719,3492,Juneau International Airport,Juneau,United States,JNU,PAJN,58.35499954223633,-134.5760040283203,21,-9.0,A,"array([6.30689283, 1.05706566])"
1720,3493,Lafayette Regional Airport,Lafayette,United States,LFT,KLFT,30.20529938,-91.98760223,42,-6.0,A,"array([6.10707229, 1.05955562])"
1721,3494,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501068115234,-74.168701171875,18,-5.0,A,"array([6.03333986, 1.12532385])"
1722,3495,Boise Air Terminal/Gowen Field,Boise,United States,BOI,KBOI,43.5644,-116.223,2871,-7.0,A,"array([6.12185416, 1.11856696])"
1723,3497,Garden City Regional Airport,Garden City,United States,GCK,KGCK,37.9275016785,-100.723999023,2891,-6.0,A,"array([6.14683535, 1.05116209])"
1724,3498,Minot International Airport,Minot,United States,MOT,KMOT,48.2593994140625,-101.27999877929688,1716,-6.0,A,"array([6.15191091, 1.06288558])"
1725,3502,Dallas Love Field,Dallas,United States,DAL,KDAL,32.847099,-96.851799,487,-6.0,A,"array([6.09783873, 1.09418858])"
1726,3504,Helena Regional Airport,Helena,United States,HLN,KHLN,46.6068000793457,-111.98300170898438,3877,-7.0,A,"array([6.16959485, 1.09054313])"
1727,3513,Lake Charles Regional Airport,Lake Charles,United States,LCH,KLCH,30.126100540161133,-93.22329711914062,15,-6.0,A,"array([6.13766107, 1.09669376])"
1728,3514,Ellison Onizuka Kona International At Keahole Airport,Kona,United States,KOA,PHKO,19.738783,-156.045603,47,-10.0,N,"array([6.12635455, 1.14560005])"
1729,3515,Myrtle Beach International Airport,Myrtle Beach,United States,MYR,KMYR,33.6796989441,-78.9282989502,25,-5.0,A,"array([6.06108319, 1.06778886])"
1730,3517,Nantucket Memorial Airport,Nantucket,United States,ACK,KACK,41.25310135,-70.06020355,47,-5.0,A,"array([6.086658  , 0.96596914])"
1731,3520,Ronald Reagan Washington National Airport,Washington,United States,DCA,KDCA,38.8521,-77.037697,15,-5.0,A,"array([6.06006489, 1.09267469])"
1732,3524,Atlantic City International Airport,Atlantic City,United States,ACY,KACY,39.45759963989258,-74.57720184326172,75,-5.0,A,"array([6.02133813, 1.09067419])"
1733,3527,Pueblo Memorial Airport,Pueblo,United States,PUB,KPUB,38.289100646972656,-104.49700164794922,4726,-7.0,A,"array([6.22932967, 1.0237479 ])"
1734,3528,Northern Maine Regional Airport at Presque Isle,Presque Isle,United States,PQI,KPQI,46.68899918,-68.0447998,534,-5.0,A,"array([6.01423199, 1.02051501])"
1735,3531,Kodiak Airport,Kodiak,United States,ADQ,PADQ,57.75,-152.4940033,78,-9.0,A,"array([6.351837  , 0.99707672])"
1736,3533,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,FLL,KFLL,26.072599,-80.152702,9,-5.0,A,"array([6.04235535, 1.0798808 ])"
1737,3535,Falls International Airport,International Falls,United States,INL,KINL,48.566200256347656,-93.4030990600586,1185,-6.0,A,"array([6.17090313, 0.99655731])"
1738,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,KSLC,40.78839874267578,-111.97799682617188,4227,-7.0,A,"array([6.11318889, 1.10204246])"
1739,3542,Harrisburg International Airport,Harrisburg,United States,MDT,KMDT,40.1935005188,-76.7633972168,310,-5.0,A,"array([6.05914789, 1.08223672])"
1740,3543,Lincoln Airport,Lincoln,United States,LNK,KLNK,40.85100173950195,-96.75920104980469,1219,-6.0,A,"array([6.14144328, 1.05735912])"
1741,3544,Capital City Airport,Lansing,United States,LAN,KLAN,42.77870178222656,-84.58740234375,861,-5.0,A,"array([6.08636221, 1.13187355])"
1742,3545,Waimea Kohala Airport,Kamuela,United States,MUE,PHMU,20.001300811767578,-155.66799926757812,2671,-10.0,A,"array([6.2536244 , 1.10162531])"
1743,3546,Massena International Richards Field,Massena,United States,MSS,KMSS,44.93579864501953,-74.84559631347656,215,-5.0,A,"array([6.1406592 , 0.93982427])"
1744,3550,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.984399795532227,-95.34140014648438,97,-6.0,A,"array([6.05613292, 1.10723996])"
1745,3558,Meadows Field,Bakersfield,United States,BFL,KBFL,35.43360138,-119.0569992,510,-8.0,A,"array([6.12572634, 1.13828887])"
1746,3559,El Paso International Airport,El Paso,United States,ELP,KELP,31.80719948,-106.3779984,3959,-7.0,A,"array([6.08555539, 1.12427623])"
1747,3560,Valley International Airport,Harlingen,United States,HRL,KHRL,26.228500366210938,-97.65440368652344,36,-6.0,A,"array([6.12862435, 1.09729474])"
1748,3561,Columbia Metropolitan Airport,Columbia,United States,CAE,KCAE,33.93880081176758,-81.11949920654297,236,-5.0,A,"array([6.05047028, 1.13198242])"
1749,3564,Pensacola Regional Airport,Pensacola,United States,PNS,KPNS,30.473400115967,-87.186599731445,121,-6.0,A,"array([6.04658609, 1.07498644])"
1750,3566,William P Hobby Airport,Houston,United States,HOU,KHOU,29.64539909,-95.27890015,46,-6.0,A,"array([6.07960018, 1.10137103])"
1751,3570,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203,-5.0,A,"array([6.05127736, 1.11679282])"
1752,3571,Wiley Post Will Rogers Memorial Airport,Barrow,United States,BRW,PABR,71.285402,-156.766008,44,-9.0,A,"array([6.39820167, 1.00372275])"
1753,3576,Miami International Airport,Miami,United States,MIA,KMIA,25.79319953918457,-80.29060363769531,8,-5.0,A,"array([6.01252345, 1.08452181])"
1754,3577,Seattle Tacoma International Airport,Seattle,United States,SEA,KSEA,47.449001,-122.308998,433,-8.0,A,"array([6.10237031, 1.12934492])"
1755,3578,Lovell Field,Chattanooga,United States,CHA,KCHA,35.035301208496094,-85.20379638671875,683,-5.0,A,"array([6.07897102, 1.07402657])"
1756,3580,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,JAN,KJAN,32.3111991882,-90.0758972168,346,-6.0,A,"array([6.07305841, 1.07468929])"
1757,3582,Long Beach /Daugherty Field/ Airport,Long Beach,United States,LGB,KLGB,33.81769943,-118.1520004,60,-8.0,A,"array([6.08513225, 1.14500993])"
1758,3584,Williamsport Regional Airport,Williamsport,United States,IPT,KIPT,41.241798400878906,-76.92109680175781,529,-5.0,A,"array([5.99940272, 1.02838165])"
1759,3585,Indianapolis International Airport,Indianapolis,United States,IND,KIND,39.7173,-86.294403,797,-5.0,A,"array([6.06635641, 1.11109113])"
1760,3589,Westchester County Airport,White Plains,United States,HPN,KHPN,41.06700134277344,-73.70760345458984,439,-5.0,A,"array([6.05675221, 1.05199097])"
1761,3591,Jonesboro Municipal Airport,Jonesboro,United States,JBR,KJBR,35.83169937133789,-90.64640045166016,262,-6.0,A,"array([6.16122014, 0.96226144])"
1762,3596,Yuma MCAS/Yuma International Airport,Yuma,United States,YUM,KNYL,32.65660095,-114.6060028,213,-7.0,N,"array([6.1527296 , 1.13822854])"
1763,3597,Cavern City Air Terminal,Carlsbad,United States,CNM,KCNM,32.337501525878906,-104.26300048828125,3295,-7.0,A,"array([6.22579054, 1.06868544])"
1764,3598,Duluth International Airport,Duluth,United States,DLH,KDLH,46.8420982361,-92.19360351559999,1428,-6.0,A,"array([6.15313044, 1.11418492])"
1765,3599,Bethel Airport,Bethel,United States,BET,PABE,60.77980042,-161.8379974,126,-9.0,A,"array([6.41077499, 0.87897027])"
1766,3602,Lihue Airport,Lihue,United States,LIH,PHLI,21.97599983215332,-159.33900451660156,153,-10.0,N,"array([6.10818641, 1.151832  ])"
1767,3604,Havre City County Airport,Havre,United States,HVR,KHVR,48.54299927,-109.762001,2591,-7.0,A,"array([6.26170347, 0.99304885])"
1768,3608,Richmond International Airport,Richmond,United States,RIC,KRIC,37.50519943237305,-77.3197021484375,167,-5.0,A,"array([6.04016241, 1.09133532])"
1769,3609,Shreveport Regional Airport,Shreveport,United States,SHV,KSHV,32.446602,-93.8256,258,-6.0,A,"array([6.10279405, 1.10032146])"
1770,3610,Merle K (Mudhole) Smith Airport,Cordova,United States,CDV,PACV,60.4917984,-145.4779968,54,-9.0,A,"array([6.32965724, 1.01212579])"
1771,3611,Norfolk International Airport,Norfolk,United States,ORF,KORF,36.89459991455078,-76.20120239257812,26,-5.0,A,"array([6.03472807, 1.09933251])"
1772,3612,Southeast Texas Regional Airport,Beaumont,United States,BPT,KBPT,29.9507999420166,-94.02069854736328,15,-6.0,A,"array([6.13938214, 1.02718035])"
1773,3613,Savannah Hilton Head International Airport,Savannah,United States,SAV,KSAV,32.12760162,-81.20210266,50,-5.0,A,"array([6.04811603, 1.12527813])"
1774,3615,Nome Airport,Nome,United States,OME,PAOM,64.51219940185547,-165.44500732421875,37,-9.0,A,"array([6.44592222, 0.95286364])"
1775,3617,St Petersburg Clearwater International Airport,St. Petersburg,United States,PIE,KPIE,27.91020012,-82.68740082,11,-5.0,A,"array([6.09089327, 1.04787555])"
1776,3620,Deadhorse Airport,Deadhorse,United States,SCC,PASC,70.19470215,-148.4649963,65,-9.0,A,"array([6.38224134, 1.02139127])"
1777,3621,San Antonio International Airport,San Antonio,United States,SAT,KSAT,29.533700942993164,-98.46980285644531,809,-6.0,A,"array([6.07460801, 1.10248853])"
1778,3622,Greater Rochester International Airport,Rochester,United States,ROC,KROC,43.118900299072266,-77.67240142822266,559,-5.0,A,"array([6.03392078, 1.10631064])"
1779,3624,Teterboro Airport,Teterboro,United States,TEB,KTEB,40.85010147089999,-74.060798645,9,-5.0,A,"array([6.12510947, 0.87265916])"
1780,3626,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,KRDU,35.877601623535156,-78.7874984741211,435,-5.0,A,"array([6.05550383, 1.11975564])"
1781,3627,James M Cox Dayton International Airport,Dayton,United States,DAY,KDAY,39.902400970458984,-84.21939849853516,1009,-5.0,A,"array([6.0647822 , 1.08946002])"
1782,3628,Kenai Municipal Airport,Kenai,United States,ENA,PAEN,60.57310104370117,-151.2449951171875,99,-9.0,A,"array([6.29984539, 1.00865632])"
1783,3630,Niagara Falls International Airport,Niagara Falls,United States,IAG,KIAG,43.1072998046875,-78.94619750976562,589,-5.0,A,"array([6.08877011, 1.00691579])"
1784,3633,Newport News Williamsburg International Airport,Newport News,United States,PHF,KPHF,37.13190079,-76.49299622,42,-5.0,A,"array([6.07262203, 1.13093701])"
1785,3636,Tucson International Airport,Tucson,United States,TUS,KTUS,32.1161003112793,-110.94100189208984,2643,-7.0,N,"array([6.08016125, 1.1274809 ])"
1786,3641,Theodore Francis Green State Airport,Providence,United States,PVD,KPVD,41.732601,-71.420403,55,-5.0,A,"array([6.04995175, 1.08265714])"
1787,3642,Salisbury Ocean City Wicomico Regional Airport,Salisbury,United States,SBY,KSBY,38.34049987792969,-75.51029968261719,52,-5.0,A,"array([6.01515299, 1.03807552])"
1788,3644,Bob Hope Airport,Burbank,United States,BUR,KBUR,34.20069885253906,-118.35900115966797,778,-8.0,A,"array([6.11636843, 1.13061185])"
1789,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212398529052734,-83.35340118408203,645,-5.0,A,"array([6.06184972, 1.11423263])"
1790,3646,Tampa International Airport,Tampa,United States,TPA,KTPA,27.975500106811523,-82.533203125,26,-5.0,A,"array([6.04964017, 1.10419919])"
1791,3650,Range Regional Airport,Hibbing,United States,HIB,KHIB,47.38660049,-92.83899689,1354,-6.0,A,"array([6.18145316, 0.99418117])"
1792,3652,Midland International Airport,Midland,United States,MAF,KMAF,31.9424991607666,-102.2020034790039,2871,-6.0,A,"array([6.12477089, 1.10514551])"
1793,3653,Austin Straubel International Airport,Green Bay,United States,GRB,KGRB,44.48509979248047,-88.12960052490234,695,-6.0,A,"array([6.03760204, 1.07595724])"
1794,3658,Augusta Regional At Bush Field,Bush Field,United States,AGS,KAGS,33.36989974975586,-81.9645004272461,144,-5.0,A,"array([6.04573095, 1.04219266])"
1795,3659,Sloulin Field International Airport,Williston,United States,ISN,KISN,48.177898407,-103.641998291,1982,-6.0,A,"array([6.16970005, 1.03944242])"
1796,3660,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,LIT,KLIT,34.729400634799994,-92.2242965698,262,-6.0,A,"array([6.0786455 , 1.08905869])"
1797,3661,Stewart International Airport,Newburgh,United States,SWF,KSWF,41.50410079956055,-74.10479736328125,491,-5.0,A,"array([6.03214492, 1.03980236])"
1798,3664,Homer Airport,Homer,United States,HOM,PAHO,59.645599365234375,-151.4770050048828,84,-9.0,A,"array([6.30209147, 0.99132262])"
1799,3665,Waynesville-St. Robert Regional Forney field,Fort Leonardwood,United States,TBN,KTBN,37.74160004,-92.14070129,1159,-6.0,A,"array([6.18258976, 0.97649798])"
1800,3670,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607,-6.0,A,"array([6.06941282, 1.10198378])"
1801,3671,Melbourne International Airport,Melbourne,United States,MLB,KMLB,28.102800369262695,-80.64530181884766,33,-5.0,A,"array([6.05149404, 1.02906487])"
1802,3673,Austin Bergstrom International Airport,Austin,United States,AUS,KAUS,30.194499969482422,-97.6698989868164,542,-6.0,A,"array([6.06842924, 1.11812875])"
1803,3674,Rickenbacker International Airport,Columbus,United States,LCK,KLCK,39.813801,-82.927803,744,-5.0,A,"array([6.14366296, 0.97644066])"
1804,3675,Sawyer International Airport,Gwinn,United States,MQT,KSAW,46.353599548300004,-87.395401001,1221,-5.0,A,"array([6.10844021, 1.16252555])"
1805,3676,McGhee Tyson Airport,Knoxville,United States,TYS,KTYS,35.81100082,-83.9940033,981,-5.0,A,"array([6.06877364, 1.08440932])"
1806,3678,St Louis Lambert International Airport,St. Louis,United States,STL,KSTL,38.748697,-90.370003,618,-6.0,A,"array([6.08478968, 1.07952959])"
1807,3680,Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,United States,SPS,KSPS,33.9888,-98.491898,1019,-6.0,A,"array([6.12471504, 1.02435562])"
1808,3681,Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,LUK,KLUK,39.10329819,-84.41860199,483,-5.0,A,"array([6.09619875, 1.00188611])"
1809,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026,-5.0,A,"array([6.0545693 , 1.09704578])"
1810,3685,Gerald R. Ford International Airport,Grand Rapids,United States,GRR,KGRR,42.88079834,-85.52279663,794,-5.0,A,"array([6.08477362, 1.09208309])"
1811,3687,Fresno Yosemite International Airport,Fresno,United States,FAT,KFAT,36.77619934082031,-119.71800231933594,336,-8.0,A,"array([6.11354957, 1.11704145])"
1812,3689,Imperial County Airport,Imperial,United States,IPL,KIPL,32.834201812699995,-115.57900238,-54,-8.0,A,"array([6.17448267, 1.10767053])"
1813,3690,Nashville International Airport,Nashville,United States,BNA,KBNA,36.1245002746582,-86.6781997680664,599,-6.0,A,"array([6.06907944, 1.0950375 ])"
1814,3691,Laredo International Airport,Laredo,United States,LRD,KLRD,27.543800354003906,-99.46160125732422,508,-6.0,A,"array([6.07881589, 1.15605234])"
1815,3693,Ralph Wien Memorial Airport,Kotzebue,United States,OTZ,PAOT,66.88469696,-162.598999,14,-9.0,A,"array([6.48750563, 0.98163558])"
1816,3694,Altoona Blair County Airport,Altoona,United States,AOO,KAOO,40.29639816,-78.31999969,1503,-5.0,A,"array([6.15530021, 1.12600302])"
1817,3696,South Arkansas Regional At Goodwin Field,El Dorado,United States,ELD,KELD,33.22100067138672,-92.81330108642578,277,-6.0,A,"array([6.16731042, 1.01462992])"
1818,3697,La Guardia Airport,New York,United States,LGA,KLGA,40.77719879,-73.87259674,21,-5.0,A,"array([6.05495491, 1.09271478])"
1819,3698,Tallahassee Regional Airport,Tallahassee,United States,TLH,KTLH,30.396499633789062,-84.35030364990234,81,-5.0,A,"array([6.02974752, 1.07737205])"
1820,3700,Waco Regional Airport,Waco,United States,ACT,KACT,31.611299514770508,-97.23049926757812,516,-6.0,A,"array([6.13325657, 1.04269498])"
1821,3701,Augusta State Airport,Augusta,United States,AUG,KAUG,44.320598602299995,-69.7973022461,352,-5.0,A,"array([6.01735856, 0.98949378])"
1822,3704,McKellar-Sipes Regional Airport,Jackson,United States,MKL,KMKL,35.599899,-88.915604,434,-6.0,A,"array([6.14852805, 1.02507443])"
1823,3705,Molokai Airport,Molokai,United States,MKK,PHMK,21.15290069580078,-157.0959930419922,454,-10.0,N,"array([6.19506868, 1.16407621])"
1824,3708,San Angelo Regional Mathis Field,San Angelo,United States,SJT,KSJT,31.35770034790039,-100.49600219726562,1919,-6.0,A,"array([6.12661015, 1.03805728])"
1825,3710,Chico Municipal Airport,Chico,United States,CIC,KCIC,39.79539871,-121.8580017,240,-8.0,A,"array([6.20183955, 1.12279426])"
1826,3711,Burlington International Airport,Burlington,United States,BTV,KBTV,44.471900939899996,-73.15329742429999,335,-5.0,A,"array([6.02727954, 1.09646048])"
1827,3712,Jacksonville International Airport,Jacksonville,United States,JAX,KJAX,30.49410057067871,-81.68789672851562,30,-5.0,A,"array([6.04373916, 1.10450321])"
1828,3713,Durango La Plata County Airport,Durango,United States,DRO,KDRO,37.1515007019,-107.753997803,6685,-7.0,A,"array([6.14388518, 1.09149497])"
1829,3714,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.94449997,-77.45580292,312,-5.0,A,"array([6.03973577, 1.12836686])"
1830,3715,Easterwood Field,College Station,United States,CLL,KCLL,30.58860016,-96.36380005,320,-6.0,A,"array([6.13651724, 1.08671007])"
1831,3717,General Mitchell International Airport,Milwaukee,United States,MKE,KMKE,42.947200775146484,-87.89659881591797,723,-6.0,A,"array([6.07073941, 1.10870753])"
1832,3718,Abilene Regional Airport,Abilene,United States,ABI,KABI,32.4113006592,-99.68190002440001,1791,-6.0,A,"array([6.14243595, 1.04333489])"
1833,3719,Columbia Regional Airport,Columbia,United States,COU,KCOU,38.81809997558594,-92.21959686279297,889,-6.0,A,"array([6.08592808, 1.16309754])"
1834,3720,Portland International Airport,Portland,United States,PDX,KPDX,45.58869934,-122.5979996,31,-8.0,A,"array([6.09840442, 1.11842401])"
1835,3722,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.68320083618164,-80.09559631347656,19,-5.0,A,"array([6.04215431, 1.08549087])"
1836,3724,Ogdensburg International Airport,Ogdensburg,United States,OGS,KOGS,44.6819000244,-75.46549987790002,297,-5.0,A,"array([6.1260395 , 0.93969347])"
1837,3726,Boeing Field King County International Airport,Seattle,United States,BFI,KBFI,47.529998779296875,-122.302001953125,21,-8.0,A,"array([4.44838024, 1.3165815 ])"
1838,3728,Daniel K Inouye International Airport,Honolulu,United States,HNL,PHNL,21.32062,-157.924228,13,-10.0,N,"array([6.12463419, 1.16828941])"
1839,3729,Des Moines International Airport,Des Moines,United States,DSM,KDSM,41.534000396728516,-93.66310119628906,958,-6.0,A,"array([6.07420792, 1.08278801])"
1840,3730,Coastal Carolina Regional Airport,New Bern,United States,EWN,KEWN,35.0730018616,-77.04290008539999,18,-5.0,A,"array([6.0777069 , 1.03701607])"
1841,3731,San Diego International Airport,San Diego,United States,SAN,KSAN,32.7336006165,-117.190002441,17,-8.0,A,"array([6.07544361, 1.12358056])"
